,id,title,concepts,countries_distinct_count,institutions_distinct_count,grants,keywords,open_access,primary_topic,sustainable_development_goals
6197,https://openalex.org/W4398171059,Punching above One’s Weight–On Overcommitment in Election Campaigns,"Punching,Political science,Engineering,Mechanical engineering",2,3,Nederlandse Organisatie voor Wetenschappelijk Onderzoek,,hybrid,Game Theory and Voting Systems,
6198,https://openalex.org/W4398172680,Letter of rebuttal to ‘Comment on: Imaging of pelvic ring fractures in older adults and its clinical implications—a systematic review’,"Rebuttal,Medicine,Orthopedic surgery,Rheumatology,Internal medicine,Physical therapy,Surgery,Archaeology,History",1,2,,Rebuttal,closed,Pelvic and Acetabular Injuries,
6199,https://openalex.org/W4398174970,Google Knows Me Too Well! Coping with Perceived Surveillance in an Algorithmic Profiling Context,"Profiling (computer programming),Coping (psychology),Computer science,Psychology,Data science,Internet privacy,Computer security,Social psychology,Political science,Clinical psychology,Operating system",1,1,,Profiling (computer programming),closed,"Privacy, Security, and Data Protection",
6200,https://openalex.org/W4398174972,Changes in the investigation and management of suspected myocardial infarction and injury during COVID-19: a multi-centre study using routinely collected healthcare data,"Coronavirus disease 2019 (COVID-19),Medicine,Myocardial infarction,Health care,2019-20 coronavirus outbreak,Emergency medicine,Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2),Internal medicine,Intensive care medicine,Cardiology,Virology,Disease,Outbreak,Infectious disease (medical specialty),Economics,Economic growth",2,27,,2019-20 coronavirus outbreak,gold,COVID-19 and healthcare impacts,Good health and well-being
6201,https://openalex.org/W4398180582,Addressing socio-scientific issues with interactive concept cartoons: design of a web-based educational instrument,"Science education,Mathematics education,Computer science,Psychology,Multimedia",1,2,Nationaal Regieorgaan Praktijkgericht Onderzoek SIA,,closed,Educational Games and Gamification,Quality education
6202,https://openalex.org/W4398190959,A note on nodewise network estimation,"Estimation,Computer science,Econometrics,Mathematics,Economics,Management",3,4,,,green,Cooperative Communication and Network Coding,
6203,https://openalex.org/W4398196568,Evaluating the Cognitive Levels of Generative AI via Bloom’s Taxonomy: A Cross-sectional Study (Preprint),"Preprint,Generative grammar,Cross-sectional study,Taxonomy (biology),Cognition,Computer science,Psychology,Artificial intelligence,Statistics,Mathematics,Biology,World Wide Web,Neuroscience,Zoology",3,5,,"Preprint,Cross-sectional study",green,Artificial Intelligence in Healthcare and Education,Quality education
6204,https://openalex.org/W4398196893,From Extreme Ideas to Violent and Nonviolent Outcomes: An In-Depth Analysis of Probation Files on Terrorist Suspects in the Netherlands,"Terrorism,Criminology,Violent extremism,Violent crime,Political science,Psychology,Law",1,3,,Violent extremism,hybrid,Criminal Justice and Corrections Analysis,Gender equality
6205,https://openalex.org/W4398197800,A bizarre electrocardiogram with a fruitful recovery,"Computer science,Medicine,Data science",1,2,,,gold,Cardiac electrophysiology and arrhythmias,
6206,https://openalex.org/W4398200309,Breaking Up Big Tech: Scissor Line Suggestions for Smart Cuts,"Competition (biology),Intermediary,Incentive,Business,Core (optical fiber),Enforcement,Internet privacy,Computer science,Big data,Computer security,Marketing,Economics,Telecommunications,Law,Microeconomics,Political science,Ecology,Biology,Operating system",1,2,,Intermediary,closed,Digital Platforms and Economics,
6207,https://openalex.org/W4398200463,Determinants of tofacitinib discontinuation in adult patients with rheumatoid arthritis during long-term extension studies up to 9.5 years,"Tofacitinib,Medicine,Discontinuation,Rheumatoid arthritis,Term (time),Arthritis,Internal medicine,Dermatology,Physics,Quantum mechanics",5,7,Pfizer,Discontinuation,gold,Rheumatoid Arthritis Research and Therapies,Good health and well-being
6208,https://openalex.org/W4398201972,Between Science and Supernatural Power,"Power (physics),Physics,Thermodynamics",1,1,,,closed,Religious Studies and Spiritual Practices,
6209,https://openalex.org/W4398207125,Pornography as Oppressive Speech,"Pornography,Sociology,Criminology,History,Psychology,Psychoanalysis",1,1,,Pornography,closed,"Sexuality, Behavior, and Technology",Gender equality
6210,https://openalex.org/W4398209513,"SODIUM-MEDIATED BLOOD PRESSURE RISE IS ASSOCIATED WITH A LOWER VASODILATION RESPONSE TO NITROGLYCERIN IN HEALTHY CONTROLS, BUT NOT IN PATIENTS WITH CKD","Medicine,Nitroglycerin (drug),Vasodilation,Blood pressure,Cardiology,Internal medicine,Anesthesia",1,2,,Nitroglycerin (drug),bronze,Blood Pressure and Hypertension Studies,Good health and well-being
6211,https://openalex.org/W4398209777,GENETIC VARIANCE IN HEPARAN SULFATION IS ASSOCIATED WITH SALT-SENSITIVITY: A GENE-ENVIRONMENT ANALYSIS,"Medicine,Sulfation,Gene,Heparan sulfate,Sensitivity (control systems),Variance (accounting),Genetics,Computational biology,Internal medicine,Heparin,Biology,Accounting,Electronic engineering,Engineering,Business",1,2,,,bronze,Sodium Intake and Health,Zero hunger
6212,https://openalex.org/W4398209895,BAROREFLEX SENSITIVITY AND HEART RATE VARIABILITY PREDICT INCIDENT HYPERTENSION AND SYSTOLIC BLOOD PRESSURE INCREASE IN A MULTI-ETHNIC COHORT: THE HELIUS STUDY,"Medicine,Baroreflex,Blood pressure,Cardiology,Internal medicine,Systole,Cohort,Heart rate,Diastole",1,2,,Systole,bronze,Heart Rate Variability and Autonomic Control,Sustainable cities and communities
6213,https://openalex.org/W4398210236,"THE ASSOCIATION BETWEEN SODIUM AND POTASSIUM ON DIFFERENCES IN RENIN AND ALDOSTERONE LEVELS AMONG GHANAIAN POPULATIONS IN RURAL GHANA, URBAN GHANA AND AMSTERDAM","Medicine,Aldosterone,Potassium,Sodium,Renin–angiotensin system,Association (psychology),Internal medicine,Environmental health,Endocrinology,Blood pressure,Metallurgy,Philosophy,Materials science,Epistemology",3,6,,Association (psychology),bronze,Sodium Intake and Health,
6214,https://openalex.org/W4398210291,A Treason Against Goodness and an Argument for Death: Re-visiting the Trope of the “Bad Black Mother”,"Trope (literature),Argument (complex analysis),Philosophy,Sociology,Art,Literature,Medicine,Internal medicine",1,1,,"Trope (literature),Argument (complex analysis)",hybrid,"Race, History, and American Society",Gender equality
6215,https://openalex.org/W4398216823,Predicting the thickness of shallow landslides in Switzerland using machine learning,"Landslide,Geology,Computer science,Cartography,Artificial intelligence,Machine learning,Seismology,Geography",2,2,,,green,Landslides and related hazards,Life on land
6216,https://openalex.org/W4398220293,Neuron Pairs in Binarized Neural Networks Robustness Verification via Integer Linear Programming,"Robustness (evolution),Computer science,Polytope,Integer programming,Linear programming,Artificial neural network,Context (archaeology),Algorithm,Mathematical optimization,Artificial intelligence,Mathematics,Discrete mathematics,Biochemistry,Chemistry,Gene,Paleontology,Biology",2,2,,Robustness,closed,Adversarial Robustness in Machine Learning,
6217,https://openalex.org/W4398221286,"Learning experiences from ECEC professionals during an international field visit: The Berlin, The Hague, and Schiedam Study","Early childhood education,Field (mathematics),Pedagogy,Sociology,Political science,Psychology,Mathematics,Pure mathematics",2,3,,,hybrid,Adult and Continuing Education Topics,
6218,https://openalex.org/W4398221778,A Double-Edged Sword? The Role of Digital Technologies in Marriage and Divorce Among Syrian Refugees in Northern Jordan,"SWORD,Refugee,Syrian refugees,Political science,Gender studies,History,Sociology,Law,Computer science,World Wide Web",2,2,,"SWORD,Syrian refugees",diamond,Socioeconomic Development in MENA,Gender equality
6219,https://openalex.org/W4398221816,Authoritarian Practices,"Authoritarianism,Political science,Law,Politics,Democracy",1,1,,,closed,Political Conflict and Governance,"Peace, justice, and strong institutions,Reduced inequalities"
6220,https://openalex.org/W4398222283,Effectiveness of a digital alcohol intervention as an add-on to depression treatment for young adults: results of a pragmatic randomized controlled trial,"Depression (economics),Randomized controlled trial,Medicine,Confidence interval,Odds ratio,Population,Center for Epidemiologic Studies Depression Scale,Young adult,Internal medicine,Psychiatry,Depressive symptoms,Anxiety,Economics,Macroeconomics,Environmental health",2,10,,Depression,hybrid,Digital Mental Health Interventions,Good health and well-being
6221,https://openalex.org/W4398224075,MICROWAVE TISSUE DIGESTION AND FLAME ATOMIC ABSORPTION SPECTROSCOPY FOR MEASURING TISSUE SODIUM CONTENT IN HYPERTENSIVE AND CARDIOVASCULAR RISK PATIENTS,"Medicine,Atomic absorption spectroscopy,Microwave digestion,Sodium,Spectroscopy,Internal medicine,Absorption (acoustics),Chromatography,Metallurgy,Composite material,Detection limit,Chemistry,Physics,Materials science,Quantum mechanics",2,3,,Microwave digestion,bronze,Body Composition Measurement Techniques,
6222,https://openalex.org/W4398231248,"Uncertainty About Winning a Competition, Entitlement, and Lying","Lying,Entitlement (fair division),Competition (biology),Economics,Microeconomics,Medicine,Ecology,Biology,Radiology",2,2,,"Lying,Entitlement (fair division)",closed,Experimental Behavioral Economics Studies,
6223,https://openalex.org/W4398232283,#2509 Longitudinal haemoglobin levels and mortality in an elderly population with advanced chronic kidney disease: insights from the EQUAL Study,"Kidney disease,Medicine,Disease,Longitudinal study,Population,Internal medicine,Gerontology,Pathology,Environmental health",6,11,,Longitudinal Study,hybrid,Dialysis and Renal Disease Management,Good health and well-being
6224,https://openalex.org/W4398232322,"#2577 Sodium-mediated blood pressure rise is associated with a lower vasodilation response to nitroglycerin in healthy controls, but not in CKD","Nitroglycerin (drug),Vasodilation,Medicine,Blood pressure,Cardiology,Internal medicine,Lower blood pressure,Anesthesia",1,2,,"Nitroglycerin (drug),Lower blood pressure",hybrid,Blood Pressure and Hypertension Studies,Good health and well-being
6225,https://openalex.org/W4398232545,Advances in information retrieval collection on the European conference on information retrieval 2023,"Information retrieval,Computer science,Data science",3,3,,,hybrid,Recommender Systems and Techniques,Quality education
6226,https://openalex.org/W4398233408,#1918 L-NAME accelerates the progression of diabetic kidney disease in mice,"Medicine,Disease,Kidney disease,Diabetes mellitus,Internal medicine,Endocrinology",1,3,,,hybrid,Diabetes Treatment and Management,Good health and well-being
6227,https://openalex.org/W4398233451,#2566 Clinicopathological and molecular characteristics of plasma cell rich rejection in renal transplant biopsies,"Renal transplant,Medicine,Plasma cell,Pathology,Internal medicine,Transplantation,Bone marrow",1,2,,,hybrid,Renal Transplantation Outcomes and Treatments,No poverty
6228,https://openalex.org/W4398233463,#2424 Higher 24-hour urine sodium-to-potassium ratio is associated with worse renal outome,"Potassium,Urine,Sodium,Chemistry,Urology,Chromatography,Medicine,Internal medicine,Biochemistry,Organic chemistry",1,2,,,hybrid,Renal and Vascular Pathologies,Good health and well-being
6229,https://openalex.org/W4398233471,"#364 Patient characteristics, treatment history and prognosis of adult survivors of childhood kidney replacement therapy—an ERA Registry study","Medicine,Renal replacement therapy,Pediatrics,Intensive care medicine",5,10,,Renal replacement therapy,hybrid,Adolescent and Pediatric Healthcare,Good health and well-being
6230,https://openalex.org/W4398233786,#2725 Chronic kidney disease is a risk factor for hyperchloremic metabolic acidosis after plasma exchange,"Kidney disease,Medicine,Risk factor,Metabolic acidosis,Internal medicine,Acidosis",1,3,,,hybrid,Renal function and acid-base balance,Good health and well-being
6231,https://openalex.org/W4398233923,#2707 Prediction of plasma sodium changes in hypernatremic patients: the role of tissue sodium content,"Sodium,Hypernatremia,Chemistry,Medicine,Organic chemistry",2,3,,Hypernatremia,hybrid,Electrolyte and hormonal disorders,Clean water and sanitation
6232,https://openalex.org/W4398234327,#2681 Impact of sharing anti-SARS-CoV-2 antibody levels with Kidney Transplant Recipients on adherence to preventive measures and incidence of COVID-19,"Coronavirus disease 2019 (COVID-19),Medicine,Incidence (geometry),Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2),Kidney transplant,2019-20 coronavirus outbreak,Antibody,Immunology,Virology,Kidney transplantation,Kidney,Internal medicine,Outbreak,Infectious disease (medical specialty),Physics,Disease,Optics",1,12,,2019-20 coronavirus outbreak,hybrid,SARS-CoV-2 and COVID-19 Research,Good health and well-being
6233,https://openalex.org/W4398235025,#2651 Microwave tissue digestion and flame atomic absorption spectroscopy for measuring tissue sodium content in CKD patients,"Atomic absorption spectroscopy,Microwave digestion,Microwave,Absorption (acoustics),Digestion (alchemy),Spectroscopy,Materials science,Analytical Chemistry (journal),Chemistry,Chromatography,Detection limit,Physics,Quantum mechanics,Composite material",2,4,,"Microwave digestion,Digestion",hybrid,Body Composition Measurement Techniques,
6234,https://openalex.org/W4398235464,#190 Long-term treatment with lumasiran: final results from the phase 2 open-label extension study,"Medicine,Renal function,Internal medicine,Creatinine,Regimen,Urinary system,Gastroenterology,Endocrinology,Urology",6,15,,Regimen,hybrid,Kidney Stones and Urolithiasis Treatments,
6235,https://openalex.org/W4398235885,#614 Identifying distinct patient phenotypes in patients with chronic kidney disease,"Phenotype,Kidney disease,Disease,Clinical phenotype,Medicine,Biology,Pathology,Internal medicine,Genetics,Gene",2,5,,Clinical phenotype,hybrid,Chronic Kidney Disease and Diabetes,Good health and well-being
6236,https://openalex.org/W4398235981,"#2278 EUROCYS, a European cystinuria registry","Cystinuria,Biology,Cysteine,Biochemistry,Cystine,Enzyme",4,11,,Cystinuria,hybrid,Pediatric Urology and Nephrology Studies,
6237,https://openalex.org/W4398236885,A brief screener for impairment in personality functioning: Psychometric validation of the Five-Item Screening Scale for Personality Disorders in a Dutch-speaking clinical sample.,"Psychology,Clinical psychology,Psychometrics,Personality,Personality disorders,Scale (ratio),Sample (material),Personality Assessment Inventory,Psychiatry,Social psychology,Chemistry,Chromatography,Physics,Quantum mechanics",2,3,Fonds Wetenschappelijk Onderzoek,Sample (material),closed,Personality Disorders and Psychopathology,
6238,https://openalex.org/W4398242952,"Synchronous deautoconvolution algorithm for discrete-time positive signals via <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" altimg=""si7.svg"" display=""inline"" id=""d1e511""><mml:mi mathvariant=""script"">I</mml:mi></mml:math>-divergence approximation","Mathematics,Algorithm,Scalable Vector Graphics,Computer science,World Wide Web",2,5,,Scalable Vector Graphics,green,Blind Source Separation Techniques,
6239,https://openalex.org/W4398245174,LONG-TERM EFFECTIVENESS OF THE PLANTS FOR JOINTS LIFESTLE INTERVENTION FOR OSTEOARTHRITIS,"Osteoarthritis,Term (time),Intervention (counseling),Medicine,Physical therapy,Physical medicine and rehabilitation,Alternative medicine,Pathology,Physics,Psychiatry,Quantum mechanics",1,6,,,closed,Complementary and Alternative Medicine Studies,Zero hunger
6240,https://openalex.org/W4398247571,Malaria in Travellers,"Malaria,Artesunate,Medicine,Transmission (telecommunications),Health care,Intensive care medicine,Diagnosis of malaria,Pediatrics,Medical emergency,Plasmodium falciparum,Immunology,Computer science,Telecommunications,Economics,Economic growth",2,3,,"Artesunate,Diagnosis of malaria",closed,Malaria Research and Control,Good health and well-being
6241,https://openalex.org/W4398517423,Exploring the directly imaged HD 1160 system through spectroscopic characterisation and high-cadence variability monitoring,"Cadence,Physics,Astronomy,Remote sensing,Astrophysics,Acoustics,Geology",5,16,"National Science Foundation,National Science Foundation,National Science Foundation,Science and Technology Facilities Council,H2020 European Research Council,H2020 European Research Council",Cadence,gold,CCD and CMOS Imaging Sensors,
6242,https://openalex.org/W4398611344,#2477 Longitudinal serum bicarbonate and mortality risk in older patients with advanced chronic kidney disease: analyses from the EQUAL cohort,"Cohort,Medicine,Kidney disease,Disease,Cohort study,Internal medicine,Gerontology",6,11,,,hybrid,Renal function and acid-base balance,Good health and well-being
6243,https://openalex.org/W4398636748,Replication Data for: Can competitiveness predict education and labor market outcomes? Evidence from incentivized choice and survey measures,"Replication (statistics),Survey data collection,Labour economics,Economics,Business,Demographic economics,Medicine,Statistics,Mathematics,Virology",1,1,,"Replication,Survey data collection",gold,Labor market dynamics and wage inequality,
6244,https://openalex.org/W4398677501,"Replication Data for: ""When are fact-checks effective? An experimental study on the inclusion of the misinformation source and the source of fact-checks in 16 European countries""","Replication (statistics),Misinformation,Inclusion (mineral),Computer science,Data source,Internet privacy,Information retrieval,Psychology,Computer security,Statistics,Mathematics,Social psychology",1,1,,"Replication,Misinformation,Data source",gold,Misinformation and Its Impacts,
6245,https://openalex.org/W4398755989,Sixty years of European Renal Association (ERA) Registry data on kidney disease: visualizing differences in clinical practice,"Clinical Practice,Medicine,Disease,Association (psychology),Kidney disease,Internal medicine,Family medicine,Psychology,Psychotherapist",2,4,,"Clinical Practice,Association (psychology)",gold,Chronic Kidney Disease and Diabetes,Good health and well-being
6246,https://openalex.org/W4398757980,From Blocks to Bonds: Unpacking the Relationship Between LEGO Serious Play and Adolescents’ School Belonging,"Unpacking,Psychology,Bond,Mathematics education,Developmental psychology,Business,Linguistics,Philosophy,Finance",2,2,,Unpacking,closed,Child Development and Digital Technology,Quality education
6247,https://openalex.org/W4398765103,Identification of a pathogenic deep intronic variant in ATRX ends a diagnostic odyssey,"Identification (biology),Genetics,Biology,ATRX,Computational biology,Mutation,Gene,Botany",1,4,,"Identification,ATRX",hybrid,RNA regulation and disease,
6248,https://openalex.org/W4398767568,Stereotactic arrhythmia radioablation for refractory ventricular tachycardia. A retrospective analysis and optimisation of the planning phase,"Medicine,Refractory (planetary science),Ventricular tachycardia,Cardiac arrhythmia,Internal medicine,Cardiology,Retrospective cohort study,Atrial fibrillation,Physics,Astrobiology",2,4,,"Refractory (planetary science),Cardiac arrhythmia",hybrid,Cardiac Arrhythmias and Treatments,
6249,https://openalex.org/W4398767785,"Ventricular arrhythmias associated with electrical cardioversion for atrial fibrillation, a multicenter study","Medicine,Atrial fibrillation,Cardiology,Electrical cardioversion,Internal medicine,Cardioversion,Multicenter study,Randomized controlled trial",5,10,,Electrical cardioversion,hybrid,Atrial Fibrillation Management and Outcomes,Good health and well-being
6250,https://openalex.org/W4398767829,Lower dose radiotherapy did not alter cardiac function and was not pro-arrhythmic: results of the small prospective HALO trial,"Medicine,Prospective cohort study,Internal medicine,Radiation therapy,Cardiology,Cardiac function curve,Heart failure",1,4,,,hybrid,Cardiac Imaging and Diagnostics,Good health and well-being
6251,https://openalex.org/W4398775680,Effect of Glazing Protocol on the Surface Roughness and Optical Properties of Lithia-Based Glass-Ceramics,"Glazing,Materials science,Surface roughness,Ceramic,Surface finish,Protocol (science),Glass-ceramic,Composite material,Environmental science,Medicine,Alternative medicine,Pathology",2,3,,"Glazing,Glass-ceramic",gold,Glass properties and applications,
6252,https://openalex.org/W4398777630,The impact of comorbidities and substance use on heart failure events and major ventricular arrhythmias in phospholamban p.(Arg14del) positive individuals,"Medicine,Phospholamban,Cardiology,Internal medicine,Heart failure",1,3,,Phospholamban,hybrid,Potassium and Related Disorders,Good health and well-being
6253,https://openalex.org/W4398780538,Similarities and differences in teaching behavior for honors and regular bachelor’s education,"Bachelor,Autonomy,Competence (human resources),Psychology,Mathematics education,Pedagogy,Self-determination theory,Social psychology,Archaeology,Political science,Law,History",1,3,,Bachelor,diamond,Motivation and Self-Concept in Sports,Quality education
6254,https://openalex.org/W4398782061,Development of a sequence-based in silico OspA typing method for Borrelia burgdorferi sensu lato,"Biology,Borrelia,Borrelia burgdorferi,Sensu,In silico,Lyme disease,Serotype,Multilocus sequence typing,Microbiology,Genetics,Virology,Genus,Zoology,Gene,Antibody,Genotype",2,4,Pfizer,"Sensu,Multilocus sequence typing",gold,Vector-borne infectious diseases,
6255,https://openalex.org/W4398782069,A bizarre electrocardiogram with a fruitful recovery,"Computer science,Data science,Medicine,World Wide Web,Information retrieval",1,2,,,gold,Cardiac electrophysiology and arrhythmias,
6256,https://openalex.org/W4398783506,Intuitive or Deliberative Dishonesty: The effect of abstract versus concrete victim,"Dishonesty,Psychology,Social psychology,Criminology,Political science",2,4,,Dishonesty,green,Psychology of Moral and Emotional Judgment,"Peace, justice, and strong institutions"
6257,https://openalex.org/W4398785449,New joint model for the dynamic prediction of heart failure in phospholamban (PLN) p.(Arg14del) positive individuals,"Medicine,Phospholamban,Heart failure,Cardiology,Internal medicine,Joint (building),Structural engineering,Engineering",2,4,,Phospholamban,hybrid,Cardiovascular Function and Risk Factors,"Peace, justice, and strong institutions"
6258,https://openalex.org/W4398787381,Contributors,Psychology,10,25,,,closed,,
6259,https://openalex.org/W4398791987,Weerstand in de praktijk,Psychology,2,2,,,hybrid,,
6260,https://openalex.org/W4398793110,Inhoudspecifiek socialmediagebruik,Computer science,1,2,,,hybrid,Impact of Technology on Adolescents,Reduced inequalities
6261,https://openalex.org/W4398793115,Een #maatjemeer of #maatjeminder,Psychology,1,2,,,hybrid,,
6262,https://openalex.org/W4398865711,Replication Data for: From Plaster Casts to Picket Lines: Public Support for Industrial Action in the NHS,"Picketing,Replication (statistics),Action (physics),Business,Biology,Political science,Virology,Physics,Law,Quantum mechanics",1,1,,"Picketing,Replication",gold,Healthcare Systems and Challenges,
6263,https://openalex.org/W4399016804,In Memoriam David A. Kendrick (1937–2024),"Philosophy,Mathematics,Art,Mathematical economics",3,2,,,hybrid,,
6264,https://openalex.org/W4399023457,"Soviet-Afghan War Veterans as Violent Specialists amidst State Disintegration and Civil War in Tajikistan, 1990–1992","Afghan,Spanish Civil War,State (computer science),Political science,Criminology,Ancient history,Economic history,Law,History,Sociology,Algorithm,Computer science",3,3,,Afghan,hybrid,"Politics and Conflicts in Afghanistan, Pakistan, and Middle East","Peace, justice, and strong institutions"
6265,https://openalex.org/W4399032680,Colonial Nostalgia and Postcolonial Longings,"Colonialism,History,Aesthetics,Art,Archaeology",2,2,,,closed,"Caribbean history, culture, and politics",Gender equality
6266,https://openalex.org/W4399032694,We Think We Should Stop Now,Computer science,2,2,,,closed,,Good health and well-being
6267,https://openalex.org/W4399032702,“It’s My Party”,"Computer science,Computer security,Political science",2,2,,,closed,Asian Culture and Media Studies,"Peace, justice, and strong institutions"
6268,https://openalex.org/W4399032716,"Forbidden Love, Forgetting Gender","Forgetting,Psychology,Psychoanalysis,Cognitive psychology",2,2,,,closed,African Sexualities and LGBTQ+ Issues,Gender equality
6269,https://openalex.org/W4399032717,1 + 1 = ?,Computer science,2,2,,,closed,Architecture and Computational Design,
6270,https://openalex.org/W4399032733,"Documenting the Past, Sustaining the Present, Making the Future","Computer science,History",2,2,,,closed,Hong Kong and Taiwan Politics,Quality education
6271,https://openalex.org/W4399032755,"The Worst of Times, The Best of Music","Art,History",2,2,,,closed,Music History and Culture,Sustainable cities and communities
6272,https://openalex.org/W4399033598,James Hogarth Pringle and his time-honored maneuver,Medicine,1,1,,,gold,History and Developments in Astronomy,
6273,https://openalex.org/W4399037028,Orchestrating the Narrative: The Role of Fossil Fuel Companies in Delaying the Energy Transition,"Narrative,Transition (genetics),Energy transition,Fossil fuel,Energy (signal processing),Business,Natural resource economics,Economic geography,Environmental economics,Economics,Ecology,Biology,Literature,Physics,Medicine,Art,Biochemistry,Alternative medicine,Pathology,Quantum mechanics,Gene,Panacea (medicine)",1,2,,Energy transition,closed,Global Energy and Sustainability Research,Affordable and clean energy
6274,https://openalex.org/W4399045099,"Exploring the Influence of Individual Speaking Style, Cross-Linguistic Transfer of Language-Specific Fluency Patterns, and Proficiency on Second Language Oral Fluency","Fluency,Linguistics,Style (visual arts),Psychology,Cognitive psychology,History,Philosophy,Archaeology",3,3,,,gold,EFL/ESL Teaching and Learning,Quality education
6275,https://openalex.org/W4399048485,PERINEAL HERNIA REPAIR: MULTICENTRE COMPARATIVE ANALYSIS OF SYNTHETIC MESH VERSUS MESH COMBINED WITH TISSUE FLAP,"Medicine,Surgical mesh,Surgery,Hernia,Hernia repair",1,8,,"Surgical mesh,Hernia Repair",hybrid,Hernia repair and management,Good health and well-being
6276,https://openalex.org/W4399052662,A general theory of consciousness III: <i>The human catastrophe</i>,"Consciousness,Catastrophe theory,Cognitive science,Computer science,Epistemology,Evolutionary biology,Computational biology,Psychology,Biology,Philosophy,Geology,Geotechnical engineering",1,1,,Catastrophe Theory,gold,Embodied and Extended Cognition,
6277,https://openalex.org/W4399063051,Examining pancreatic stone protein response in ICU-acquired bloodstream infections: a matched event analysis,"Medicine,Bloodstream infection,Intensive care unit,Internal medicine,Systemic inflammatory response syndrome,Sepsis,White blood cell,Biomarker,Bacteremia,Cohort,Biochemistry,Chemistry,Antibiotics,Microbiology,Biology",1,3,,"Bloodstream infection,White blood cell,Bacteremia",gold,Sepsis Diagnosis and Treatment,Life on land
6278,https://openalex.org/W4399076098,A Sandwich With Water: Bayesian/Frequentist Uncertainty Quantification under Model Misspecification,"Combinatorics,Matrix (chemical analysis),Inverse,Frequentist inference,Mathematics,Physics,Statistics,Bayesian inference,Bayesian probability,Geometry,Materials science,Composite material",2,5,,Matrix (chemical analysis),green,Gaussian Processes and Bayesian Inference,Clean water and sanitation
6279,https://openalex.org/W4399084624,"Understanding the Governing of Urban Commons: Reflecting on Five Key Features of Collaborative Governance in Zero Waste Lab, Amsterdam","Commons,Zero (linguistics),Corporate governance,Key (lock),Zero waste,Zero emission,Environmental planning,Political science,Environmental science,Business,Engineering,Waste management,Computer science,Philosophy,Law,Finance,Computer security,Linguistics",1,2,,"Zero (linguistics),Zero waste,Zero emission",gold,Municipal Solid Waste Management,Sustainable cities and communities
6280,https://openalex.org/W4399110875,Solvable Modeling and Overflow for Multiple Stage and Patient Type Intensive Care in Hospitals,"Stage (stratigraphy),Type (biology),Intensive care,Computer science,Medicine,Intensive care medicine,Geology,Paleontology",1,1,,,closed,Healthcare Operations and Scheduling Optimization,
6281,https://openalex.org/W4399121041,"The Role of SES in Preadolescence: Understandings and Group Evaluations based on Income, Education, and Occupation","Preadolescence,Socioeconomic status,Psychology,Developmental psychology,Social class,Health psychology,Social psychology,Demography,Public health,Population,Sociology,Medicine,Nursing,Political science,Law",1,2,,"Preadolescence,Health psychology",hybrid,Early Childhood Education and Development,No poverty
6282,https://openalex.org/W4399121314,Reclaiming agency against the new world order: Beyond the coping mechanism frame in conspiracy theory studies,"Mechanism (biology),Agency (philosophy),Order (exchange),Political science,Epistemology,Social psychology,Law and economics,Sociology,Psychology,Economics,Philosophy,Finance",1,2,,,hybrid,Misinformation and Its Impacts,"Peace, justice, and strong institutions"
6283,https://openalex.org/W4399134219,Graphitic Carbon Nitride as a Photocatalyst for Decarboxylative C(sp2)–C(sp3) Couplings via Nickel Catalysis,"Graphitic carbon nitride,Carbon nitride,Nickel,Photocatalysis,Catalysis,Nitride,Chemistry,Materials science,Photochemistry,Organic chemistry,Layer (electronics)",4,4,HORIZON EUROPE European Research Council,"Graphitic carbon nitride,Carbon nitride",hybrid,Catalytic Cross-Coupling Reactions,
6284,https://openalex.org/W4399134745,German and Dutch works councils: A trust theory of legal employee voice,"German,Business,Employee voice,Public relations,Accounting,Law and economics,Psychology,Political science,Linguistics,Sociology,Philosophy",2,3,,Employee Voice,hybrid,Labor Movements and Unions,Decent work and economic growth
6285,https://openalex.org/W4399134869,Clinical phenotypes of adults with monogenic and syndromic genetic obesity,"Medicine,Obesity,Pediatrics,Internal medicine,Genetic syndromes,Genetic testing,Appetite",1,5,,Genetic syndromes,hybrid,Pancreatic function and diabetes,Good health and well-being
6286,https://openalex.org/W4399136122,Bradycardia in a long QT type 2 family: coinciding KCNH2 and HCN4 variants,"Bradycardia,Internal medicine,Biology,Medicine,Cardiology,Heart rate,Blood pressure",1,2,,,hybrid,Cardiac electrophysiology and arrhythmias,Partnerships for the goals
6287,https://openalex.org/W4399136227,HCN2-based biological pacing in a modified rat AV-block model,"Heart block,Block (permutation group theory),Medicine,Cardiology,Internal medicine,Pharmacology,Computer science,Electrocardiography,Mathematics,Geometry",3,1,,,hybrid,Cardiac pacing and defibrillation studies,Partnerships for the goals
6288,https://openalex.org/W4399136955,EZH2 inhibition reduces macrophage inflammatory responses in atherosclerosis,"Macrophage,Inflammation,Inflammatory response,Medicine,EZH2,Immunology,Cancer research,Biology,Genetics,Epigenetics,In vitro,Gene",1,2,,Inflammatory response,closed,"Birth, Development, and Health",
6289,https://openalex.org/W4399141120,"Surgeon Prioritization of Mental, Social, and Pathophysiological Aspects of Health Among People With Traumatic and Nontraumatic Musculoskeletal Conditions","Medicine,Mental health,Distress,Psychiatry,Clinical psychology",2,5,,,closed,Innovations in Medical Education,Reduced inequalities
